Deal ID;Is public;Deal scope;Deal size;Target country;Current size under contract;Current size in operation (production);Current negotiation status;Current implementation status;Fully updated;Created at;Top parent companies;Intended size (in ha);Size under contract (leased or purchased area, in ha);Size in operation (production, in ha);Comment on land area;Intention of investment;Comment on intention of investment;Carbon offset project;Comment on carbon offset project;Nature of the deal;Comment on nature of the deal;Negotiation status;Comment on negotiation status;Implementation status;Comment on implementation status;Purchase price;Purchase price currency;Purchase price area type;Purchase price area;Comment on purchase price;Annual leasing fee;Annual leasing fee currency;Annual leasing fee type;Annual leasing fee area;Comment on leasing fees;Contract farming;On leased / purchased;On leased area/farmers/households;Not on leased / purchased (out-grower);Not on leased area/farmers/households (out-grower);Comment on contract farming;Jobs created (total);Planned number of jobs (total);Planned employees (total);Planned daily/seasonal workers (total);Current total number of jobs/employees/ daily/seasonal workers;Comment on jobs created (total);Jobs created (foreign);Planned number of jobs (foreign);Planned employees (foreign);Planned daily/seasonal workers (foreign);Current foreign number of jobs/employees/ daily/seasonal workers;Comment on jobs created (foreign);Jobs created (domestic);Planned number of jobs (domestic);Planned employees (domestic);Planned daily/seasonal workers (domestic);Current domestic number of jobs/employees/ daily/seasonal workers;Comment on jobs created (domestic);Actors involved in the negotiation / admission process;Name of investment project;Comment on investment chain;Operating company: Investor ID;Operating company: Name;Operating company: Country of registration/origin;Operating company: Classification;Operating company: Investor homepage;Operating company: Opencorporates link;Operating company: Comment;Name of community;Name of indigenous people;Comment on communities / indigenous peoples affected;Recognition status of community land tenure;Comment on recognitions status of community land tenure;Community consultation;Comment on consultation of local community;Community reaction;Comment on community reaction;Presence of land conflicts;Comment on presence of land conflicts;Displacement of people;Number of people actually displaced;Number of households actually displaced;Number of people displaced out of their community land;Number of people displaced staying on community land;"Number of households displaced ""only"" from their agricultural fields";Number of people facing displacement once project is fully implemented;Comment on displacement of people;Negative impacts for local communities;Comment on negative impacts for local communities;Promised compensation (e.g. for damages or resettlements);Received compensation (e.g. for damages or resettlements);Promised benefits for local communities;Comment on promised benefits for local communities;Materialized benefits for local communities;Comment on materialized benefits for local communities;Presence of organizations and actions taken (e.g. farmer organizations, NGOs, etc.);Former land owner;Comment on former land owner;Former land use;Comment on former land use;Former land cover;Comment on former land cover;Crops area/yield/export;Comment on crops;Livestock area/yield/export;Comment on livestock;Mineral resources area/yield/export;Comment on mineral resources;Contract farming crops;Comment on contract farming crops;Contract farming livestock;Comment on contract farming livestock;Electricity generation;Comment on electricity generation;Carbon sequestration/offsetting;Comment on carbon sequestration/offsetting;Has domestic use;Domestic use;Has export;Export;Country 1;Country 1 ratio;Country 2;Country 2 ratio;Country 3;Country 3 ratio;Comment on use of produce;In country processing of produce;Comment on in country processing of produce;Processing facilities / production infrastructure of the project (e.g. oil mill, ethanol distillery, biomass power plant etc.);In-country end products of the project;Water extraction envisaged;Comment on water extraction envisaged;Source of water extraction;Comment on source of water extraction;Comment on how much do investors pay for water;Water extraction amount;Comment on how much water is extracted;Use of irrigation infrastructure;Comment on use of irrigation infrastructure;Water footprint of the investment project;Comment on gender-related info;Overall comment;Not public;Comment on not public
11413;Yes;transnational;2607.69;Chile;2607.69;;Concluded (Contract signed);Startup phase (no production);;2025-07-14T23:26:52.526277+00:00;Statkraft#40273#Norway;;#current#2607.69;;;#current##Wind farm;;Unknown;;Concession;Concesión onerosa.;2021-10-21#current#Concluded (Contract signed);;#current#Startup phase (no production);;;;;;;;;;;"La renta anual concesional se compone de dos partes: una renta fija anual y una renta variable anual.
1. Renta Fija Anual: Para el Período de Estudios y de Construcción, y también para el Período de Operación, la renta concesional anual será equivalente a 93.473 Unidades de Fomento (U.F.) en moneda nacional. Esta cifra corresponde a la oferta presentada por Empresa Eléctrica Pilmaiquén S.A., que fue la seleccionada.
2. Renta Variable Anual: Esta se aplica adicionalmente a la renta fija durante el Período de Operación. Se calcula aplicando el 0,50% (cero coma cincuenta por ciento), que es el porcentaje de energía inyectada ofertado por la adjudicataria, sobre los ingresos anuales de operación, valorizados al monto marginal instantáneo en el punto de conexión del Proyecto al Sistema Eléctrico Nacional.";Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;;;47392;Empresa Eléctrica Pilmaiquén S.A.;Chile;Private company;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Está previsto que la capacidad total instalada sea de al menos 411 MW.;;;Unknown;;Unknown;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;;False;
11414;Yes;transnational;2772.11;Chile;2772.11;;Concluded (Contract signed);Startup phase (no production);;2025-07-14T23:32:37.418430+00:00;Enel Green Power#41793#Italy;;#current#2772.11;;;#current##Wind farm;;Unknown;;Concession;Concesión onerosa.;2021-10-21#current#Concluded (Contract signed);;#current#Startup phase (no production);;;;;;;;;;;"La renta anual concesional se determina de la siguiente manera, según el período:
• Para el Período de Estudios y de Construcción: La renta anual concesional será el equivalente a UF 73.825,3 (setenta y tres mil ochocientas veinticinco coma tres Unidades de Fomento).
• Para el Período de Operación: La renta anual concesional será equivalente a UF 73.825,3 (setenta y tres mil ochocientas veinticinco coma tres Unidades de Fomento) más la Renta Variable Anual.
La Renta Variable Anual se calcula aplicando un porcentaje de los Ingresos Anuales por Energía Inyectada, según lo ofertado por el concesionario. El porcentaje de energía inyectada ofertado por la adjudicataria es del 0,01% (cero coma cero un por ciento).";Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;;;47370;Enel Green Power Chile Ltda.;Chile;Private company;https://www.enelgreenpower.com/es/paises/sudamerica/chile;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Está previsto que la capacidad total instalada sea de al menos 900 MW.;;;Unknown;;Unknown;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;;False;
11417;Yes;transnational;270.59;Chile;270.59;;Concluded (Contract signed);Project not started;;2025-07-15T15:10:22.406080+00:00;Statkraft#40273#Norway;;#current#270.59;;;#current##Renewable energy unspecified;;Unknown;;Concession;Concesión onerosa.;2020-06-26#current#Concluded (Contract signed);;#current#Project not started;;;;;;;;;;;"Para el Período de Estudios y de Construcción, la renta anual concesional es el equivalente en moneda nacional a U.F. 4812,26.- (cuatro mil ochocientos doce coma veintiséis Unidades de Fomento).
Para el Período de Operación, la renta anual concesional será el equivalente en moneda nacional a U.F. 4812,26.- (cuatro mil ochocientos doce coma veintiséis Unidades de Fomento) más la Renta Variable Anual. La Renta Variable Anual se calcula aplicando un porcentaje a los Ingresos Anuales por Energía Inyectada. El porcentaje ofertado por la adjudicataria para la Energía Inyectada es del 2,4% (dos coma cuatro por ciento).";Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;;;47393;Solarcentury Chile SpA;Chile;Private company;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Está prevista una capacidad instalada de al menos 180 MW.;;;Unknown;;Unknown;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;;False;
11420;Yes;transnational;469.00;Chile;469.00;469.00;Concluded (Contract signed);In operation (production);;2025-07-15T16:35:52.817450+00:00;Teachers Insurance and Annuity Association of America (TIAA)#47384#United States of America;;2015-12-11#current#469;#current#469;;2015-12-11#current#469#Food crops;;Unknown;;Outright purchase;;2015-12-11#current#Concluded (Contract signed);;2015-12-11#current#In operation (production);;;;;;;;;;;;Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;Rancho El Paraíso;;47395;UnKnown;Chile;Private company;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;;;;;;;;;;;;;;;#current#469###Apple, Cherries, Other crops;Cultivo de nueces, cerezas y manzanas.;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;;False;
11421;Yes;transnational;2626.04;Chile;2626.04;;Concluded (Contract signed);Project not started;;2025-07-15T17:18:56.485145+00:00;Electricité de France (EDF)#40069#France;;#current#2626.04;;;#current##Wind farm;;Unknown;;Concession;Concesión onerosa.;2020-06-26#current#Concluded (Contract signed);;#current#Project not started;;;;;;;;;;;"Renta anual concesional:
• Para el Período de Estudios y de Construcción:
    ◦ La renta concesional anual será equivalente a U.F. 25.856.- (veinticinco mil ochocientos cincuenta y seis Unidades de Fomento).
• Para el Período de Operación:
    ◦ La renta concesional anual será equivalente a U.F. 25.856.- (veinticinco mil ochocientos cincuenta y seis Unidades de Fomento) más una Renta Variable Anual.
    ◦ La Renta Variable Anual se calcula aplicando el porcentaje de Ingresos Anuales por Energía Inyectada ofrecido por el adjudicatario, que es del 7,09% (siete coma cero nueve por ciento), sobre los Ingresos Anuales de Inyección del proyecto, valorizados al precio marginal instantáneo en el punto de conexión al Sistema Eléctrico Nacional, o según el mecanismo de estabilización de precios correspondiente. Esta renta variable será calculada mensualmente o anualmente por el Coordinador.";Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;;;47391;EDF EN Chile Holding SpA;Chile;Private company;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Está prevista una capacidad instalada de al menos 296 MW.;;;Unknown;;Unknown;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;;False;
11422;Yes;transnational;473.28;Chile;473.28;;Concluded (Contract signed);Project not started;;2025-07-15T17:33:47.339142+00:00;Enel Green Power#41793#Italy;;#current#473.28;;;#current##Renewable energy unspecified;;Unknown;;Concession;;2020-06-26#current#Concluded (Contract signed);;#current#Project not started;;;;;;;;;;;"La renta anual concesional se determina de la siguiente manera, según la oferta presentada en la adjudicación y lo dispuesto en las Bases de Licitación:
• Durante el Período de Estudios y de Construcción, la renta concesional anual será equivalente a U.F. 5.008.- (cinco mil ocho Unidades de Fomento).
• Durante el Período de Operación, la renta concesional anual será equivalente a U.F. 5.008.- (cinco mil ocho Unidades de Fomento) más la Renta Variable Anual.
La Renta Variable Anual es un monto en Unidades de Fomento que se obtiene al aplicar el porcentaje de ingresos anuales por energía inyectada, ofrecido por el Adjudicatario, sobre los ingresos anuales de inyección, valorizados a costo marginal instantáneo en el punto de conexión del Proyecto al Sistema Eléctrico Nacional, o según el mecanismo de estabilización de precios del artículo 149 de la Ley General de Servicios Eléctricos. El porcentaje de energía inyectada ofertado por la adjudicataria corresponde al 1,08% (uno coma cero ocho por ciento).";Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;;;47370;Enel Green Power Chile Ltda.;Chile;Private company;https://www.enelgreenpower.com/es/paises/sudamerica/chile;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Está prevista una capacidad instalada sea de a lo menos 200 MW.;;;Unknown;;Unknown;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;;False;
11423;Yes;transnational;1115.59;Chile;1115.59;;Concluded (Contract signed);Project not started;;2025-07-15T17:38:00.488597+00:00;Enel Green Power#41793#Italy;;#current#1115.59;;;#current##Solar park;;Unknown;;Concession;;2020-06-26#current#Concluded (Contract signed);;#current#Project not started;;;;;;;;;;;"Renta anual concesional:
• Para el Período de Estudios y de Construcción, la renta concesional anual será el equivalente en moneda nacional a 8.888 Unidades de Fomento (U.F.).
• Para el Período de Operación, la renta concesional anual será también de 8.888 Unidades de Fomento (U.F.), a lo que se añade la Renta Variable Anual.
    ◦ La Renta Variable Anual se calcula en función del Porcentaje de Energía Inyectado ofertado por la adjudicataria, el cual corresponde al 2,50% (dos coma cincuenta y ocho por ciento).";Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;;;47370;Enel Green Power Chile Ltda.;Chile;Private company;https://www.enelgreenpower.com/es/paises/sudamerica/chile;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Está prevista una capacidad instalada de al menos 550 MW.;;;Unknown;;Unknown;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;;False;
11424;Yes;transnational;801.08;Chile;801.08;;Concluded (Contract signed);;;2025-07-15T17:41:46.351581+00:00;Statkraft#40273#Norway;;#current#801.08;;;#current##Solar park;;Unknown;;Concession;;2020-06-26#current#Concluded (Contract signed);;;;;;;;;;;;;"La renta anual concesional se determina de la siguiente manera, según el período:
• Para el Período de Estudios y de Construcción: La renta concesional anual es equivalente a U.F. 6.584,88.- (seis mil quinientos ochenta y cuatro coma ochenta y ocho Unidades de Fomento).
• Para el Período de Operación: La renta concesional anual es equivalente a U.F. 6.584,88.- (seis mil quinientos ochenta y cuatro coma ochenta y ocho Unidades de Fomento) más la Renta Variable Anual.
La Renta Variable Anual se calcula basándose en el porcentaje de Energía Inyectada ofertado por la adjudicataria, el cual corresponde al 5,05% (cinco coma cero cinco por ciento). Este porcentaje se aplica sobre los ingresos anuales por Energía Inyectada.";Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;;;47393;Solarcentury Chile SpA;Chile;Private company;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"La empresa debe ejecutar y desarrollar en el inmueble concesionado un proyecto de generación de energía renovable no convencional ERNC, cuya capacidad instalada sea de
a lo menos 496 MW, pudiendo combinar distintos tipos de energía, en la medida que la potencia instalada por estos tipos de tecnología permita cumplir la capacidad indicada.";;;Unknown;;Unknown;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;;False;
11426;Yes;transnational;1424.00;Chile;1424.00;1424.00;Concluded (Contract signed);In operation (production);;2025-07-16T01:57:52.492660+00:00;Teachers Insurance and Annuity Association of America (TIAA)#47384#United States of America;;2016-11-09#current#1424;#current#1424;;#current#1424#Food crops;;Unknown;;Outright purchase;;2016-11-09#current#Concluded (Contract signed);;2016-11-09#current#In operation (production);;;;;;;;;;;;Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;La Rinconada;;47398;UnKnown;Chile;Private company;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;;;;;;;;;;;;;;;#current#1424###Cherries, Citrus Fruits (unspecified), Other crops;Se cultivan paltas, cítricos y cerezas.;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;;False;
11427;Yes;transnational;370.00;Chile;370.00;370.00;Concluded (Contract signed);In operation (production);;2025-07-16T02:41:27.222410+00:00;Teachers Insurance and Annuity Association of America (TIAA)#47384#United States of America;;2018-02-28#current#370;#current#370;;#current#370#Food crops;;Unknown;;Outright purchase;;2018-02-28#current#Concluded (Contract signed);;2018-02-28#current#In operation (production);;;;;;;;;;;;Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;El Mandarino;;47399;UnKnown;Chile;Private company;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;;;;;;;;;;;;;;;#current#370###Citrus Fruits (unspecified);Se cultivan mandarinas y limones.;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;;False;
11428;Yes;transnational;219.00;Chile;219.00;219.00;Concluded (Contract signed);In operation (production);;2025-07-16T03:09:36.186521+00:00;Teachers Insurance and Annuity Association of America (TIAA)#47384#United States of America;;2018-12-21#current#219;#current#219;;#current#219#Food crops;;Unknown;;Outright purchase;;2018-12-21#current#Concluded (Contract signed);;2018-12-21#current#In operation (production);;;;;;;;;;;;Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;La Victoria;;47400;UnKnown;Chile;Private company;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;;;;;;;;;;;;;;;#current#219###Vineyard;Se cultiva uva de mesa.;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;;False;
11429;Yes;transnational;2180.66;Chile;2180.66;;Concluded (Contract signed);Project not started;;2025-07-17T14:19:48.259573+00:00;Enel Green Power#41793#Italy;;#current#2180.66;;;#current##Solar park;Proyecto de energía renovable combinado que implementará tecnologías solar fotovoltaica y de sistema de almacenamiento.;Unknown;;Concession;;2022-04-14#current#Concluded (Contract signed);;#current#Project not started;;;;;;;;;;;"La renta anual concesional se determina de la siguiente manera, dependiendo del período:
• Para el Período de Estudios y de Construcción: La renta concesional anual es el equivalente en moneda nacional a U.F. 62.879 (sesenta y dos mil ochocientas setenta y nueve Unidades de Fomento). Este valor coincide con la ""Renta Concesional Ofrecida UF"" presentada por la sociedad Enel Green Power Chile S.A. en la oferta adjudicada.
• Para el Período de Operación: La renta concesional anual es el equivalente en moneda nacional a U.F. 62.879 (sesenta y dos mil ochocientas setenta y nueve Unidades de Fomento), más la Renta Variable Anual.
    ◦ La Renta Variable Anual se calcula aplicando un porcentaje sobre los Ingresos Anuales por Energía Inyectada.
    ◦ El porcentaje de Energía Inyectada ofertado por la adjudicataria corresponde al 0,01% (cero coma cero uno por ciento).";Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;;;47370;Enel Green Power Chile Ltda.;Chile;Private company;https://www.enelgreenpower.com/es/paises/sudamerica/chile;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Está prevista una capacidad total instalada de al menos 900 MW.;;;Unknown;;Unknown;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;;False;
11431;Yes;transnational;476.00;Chile;476.00;476.00;Concluded (Contract signed);In operation (production);;2025-07-18T15:11:00.492627+00:00;Teachers Insurance and Annuity Association of America (TIAA)#47384#United States of America;;2022-08-11#current#476;#current#476;;#current#476#Food crops;;Unknown;;Outright purchase;;2022-08-11#current#Concluded (Contract signed);;2022-08-11#current#In operation (production);;;;;;;;;;;;Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;Alhue;;47411;Unknown;Chile;Private company;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;;;;;;;;;;;;;;;#current#476###Grapes, Cherries;;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;;False;
11432;Yes;transnational;218.00;Chile;218.00;218.00;Concluded (Contract signed);In operation (production);;2025-07-18T18:12:54.542415+00:00;Teachers Insurance and Annuity Association of America (TIAA)#47384#United States of America;;2022-05-25#current#218;#current#218;;#current#218#Food crops;;Unknown;;Outright purchase;;2022-05-25#current#Concluded (Contract signed);;2022-05-25#current#In operation (production);;;;;;;;;;;;Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;Sagrada Familia;;47412;UnKnown;Chile;Private company;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;;;;;;;;;;;;;;;#current#218###Cherries;;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;;False;
11433;Yes;transnational;209.00;Chile;209.00;209.00;Concluded (Contract signed);In operation (production);;2025-07-18T18:57:22.338819+00:00;Teachers Insurance and Annuity Association of America (TIAA)#47384#United States of America;;2022-10-25#current#209;#current#209;;#current#209#Food crops;;Unknown;;Outright purchase;;2022-10-25#current#Concluded (Contract signed);;2022-10-25#current#In operation (production);;;;;;;;;;;;Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;Rauco;;47413;UnKnown;Chile;Private company;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;;;;;;;;;;;;;;;#current#209###Cherries, Other crops;Se cultivan cerezas y ciruelas.;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;;False;
11434;Yes;transnational;547.00;Chile;547.00;547.00;Concluded (Contract signed);In operation (production);;2025-07-19T00:25:21.154687+00:00;Teachers Insurance and Annuity Association of America (TIAA)#47384#United States of America;;2024-11-27#current#547;#current#547;;#current#547#Food crops;;Unknown;;Outright purchase;;2024-11-27#current#Concluded (Contract signed);;2024-11-27#current#In operation (production);;;;;;;;;;;;Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;San Javier;;47414;UnKnown;Chile;Private company;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;;;;;;;;;;;;;;;#current#547###Other crops;Se cultivan avellanas.;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;;False;
11435;Yes;transnational;509.00;Chile;509.00;509.00;Concluded (Contract signed);In operation (production);;2025-07-19T01:07:53.402999+00:00;Teachers Insurance and Annuity Association of America (TIAA)#47384#United States of America;;2024-01-23#current#509;#current#509;;#current#509#Food crops;;Unknown;;Outright purchase;;2024-01-23#current#Concluded (Contract signed);;2024-01-23#current#In operation (production);;;;;;;;;;;;Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;Las Delicias;;47415;UnKnown;Chile;Private company;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;;;;;;;;;;;;;;;#current#509###Cherries, Grapes, Other crops;Se cultivan uvas de mesa, cerezas y nueces.;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;;False;
11436;Yes;transnational;202.00;Chile;202.00;202.00;Concluded (Contract signed);In operation (production);;2025-07-19T02:19:53.670274+00:00;Teachers Insurance and Annuity Association of America (TIAA)#47384#United States of America;;2024-01-23#current#202;#current#202;;#current#202#Food crops;;Unknown;;Outright purchase;;2024-01-23#current#Concluded (Contract signed);;2024-01-23#current#In operation (production);;;;;;;;;;;;Unknown;Unknown;;Unknown;;;Unknown;;;;;;Unknown;;;;;;Unknown;;;;;;;SJ de Rauco;;47416;UnKnown;Chile;Private company;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;;;;;;;;;;;;;;;#current#202###Cherries;;;;;;;;;;;;;;Unknown;;Unknown;;;;;;;;;Unknown;;;;Unknown;;;;;;;Unknown;;;;;False;
